cod_uf,cod_municipio,dsc_municipio,num_cnae,dsc_setor_1,dsc_setor_2,dsc_programa,dsc_linha_financiamento,dsc_atividade,dsc_porte,dsc_finalidade,num_operacao_contratada,vlr_contrato,dsc_fonte,num_ano,Tipologia_do_Municipio,Semiarido
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,1349807.4,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,1349807.4,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,1062000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,1496000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,FCO LEITE,-,Mini/Micro,Custeio isolado/ Comercialização,1,400000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,497500,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno-Médio,Investimento,1,471240,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,1599752,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,499800,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,FCO Verde Conservação da Natureza,-,Pequeno-Médio,Investimento,1,2698920,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,305640,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,856800,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,140000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno-Médio,Investimento,1,499320,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural Pronaf,-,BB PRONAF MAIS ALIMENTOS,-,Pequeno,Investimento,1,210000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural Pronaf,-,BB PRONAF MAIS ALIMENTOS,-,Pequeno,Investimento,1,130000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural Pronaf,-,BB PRONAF MAIS ALIMENTOS,-,Pequeno,Investimento,1,248880,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural Pronaf,-,BB PRONAF MAIS ALIMENTOS,-,Pequeno,Investimento,1,200000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,-,Rural,Rural,-,Desenvolvimento Rural,-,Médio I,Investimento,1,168492.05,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202155,ARAGUAPAZ,Serviços de engenharia,Empresarial,Comércio e Serviços,-,Comércio e Serviços,SERVIÇOS DE ARQUITETURA E ENGENHARIA; TESTES E ANÁLISES TÉCNICAS,Pequeno-Médio,Custeio isolado/ Comercialização,1,490000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,498000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,499750,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,399500,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,90000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,150000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,497000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,697000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,490000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,2,989000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,499000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,1162212.52,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,350865.88,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Custeio isolado/ Comercialização,1,499000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,3,1100000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,1540073.5,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,499000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,2,4920000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,125000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,FCO LEITE,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,504000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,499000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,450000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,FCO LEITE,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,490000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,27768.15,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,45098.37,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Médio I,Investimento,1,497840,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,2,699000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,FCO LEITE,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,490000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,150000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,-,Rural,Rural,-,Desenvolvimento Rural,-,Mini/Micro,Investimento,1,132790,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,153250,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,2,400000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,350000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,366182,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,-,Rural,Rural,-,Desenvolvimento Rural,-,Mini/Micro,Investimento,1,200000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,400000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,2,800000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,400000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,200000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,499983,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,400000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,-,Rural,Rural,-,FCO Verde Conservação da Natureza,-,Pequeno-Médio,Investimento,1,1543133.45,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,396842.6,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Comércio varejista de materiais de construção em geral,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,250000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,57000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,78000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,"Comércio varejista de produtos farmacêuticos, sem manipulação de fórmulas",Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Custeio isolado/ Comercialização,1,217000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Comércio varejista de materiais de construção em geral,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,100000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202353,ARENOPOLIS,Comércio varejista de móveis,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Capital de Giro Isolado,1,199000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5202502,ARUANA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,250000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,156552.98,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,475000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,252000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,399300,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Pessoa Fisica,Rural,Rural,-,FCO Verde Conservação da Natureza,Pessoa Fisica,Pequeno-Médio,Investimento,1,499564.64,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,479996.4,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,600000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,499140,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,-,Rural,Rural,-,FCO Verde Conservação da Natureza,-,Pequeno-Médio,Investimento,1,494807.77,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno-Médio,Investimento,1,2000000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,-,Rural,Rural,-,Desenvolvimento Rural,-,Médio I,Investimento,1,461495.33,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno-Médio,Investimento,1,495576,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Médio I,Investimento,1,190750,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Atividade médica ambulatorial restrita a consultas,Empresarial,Comércio e Serviços,-,Comércio e Serviços,ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA,Pequeno,Custeio isolado/ Comercialização,1,145000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Comércio varejista de ferragens e ferramentas,Empresarial,Comércio e Serviços,-,Comércio e Serviços,COMÉRCIO VAREJISTA,Pequeno,Investimento,1,200000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Atividades de contabilidade,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"ATIVIDADES JURÍDICAS, DE CONTABILIDADE E DE AUDITORIA",Pequeno,Custeio isolado/ Comercialização,1,100000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Usinas de compostagem,Empresarial,Comércio e Serviços,-,Comércio e Serviços,"COLETA, TRATAMENTO E DISPOSIÇÃO DE RESÍDUOS; RECUPERAÇÃO DE MATERIAIS",Pequeno-Médio,Capital de Giro Isolado,1,404201,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202502,ARUANA,Restaurantes e similares,Empresarial,Industrial,-,Desenvolvimento Industrial,ALIMENTAÇÃO,Pequeno,Capital de Giro Isolado,1,115000,FCO,2024,Alta Renda e Médio Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,1012500,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,490000,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,200000,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,499100,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,2,703420,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,2,142155.5,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,2,79428.78,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,58936.8,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,490000,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,352350,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,438098,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,150260,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,399582,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,200200,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,402000,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,499924,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,1200000,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,44620.27,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,400725,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,98781.48,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno-Médio,Investimento,1,400000,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,499000,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,164870,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,166358,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,400000,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno-Médio,Investimento,1,1496000,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,350000,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno-Médio,Investimento,1,999815,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,-,Rural,Rural,-,Desenvolvimento Rural,-,Mini/Micro,Investimento,1,99900,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202601,AURILANDIA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,400000,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202809,AVELINOPOLIS,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,421790,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202809,AVELINOPOLIS,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,496800,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202809,AVELINOPOLIS,-,Rural,Rural,-,FCO Verde Conservação da Natureza,-,Pequeno,Investimento,1,293093.53,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202809,AVELINOPOLIS,-,Rural,Rural,-,Desenvolvimento Rural,-,Pequeno,Investimento,1,499999.99,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5202809,AVELINOPOLIS,-,Rural,Rural Pronaf,-,BB PRONAF MAIS ALIMENTOS,-,Pequeno,Investimento,1,112200,FCO,2024,Média Renda e Baixo Dinamismo,não
GO,5203104,BALIZA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,495000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5203104,BALIZA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,498800,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5203104,BALIZA,Pessoa Fisica,Rural,Rural,-,Desenvolvimento Rural,Pessoa Fisica,Pequeno,Investimento,1,950000,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5203104,BALIZA,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,1,58152.64,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5203104,BALIZA,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,2,110149.2,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5203104,BALIZA,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,2,145811.7,FCO,2024,Média Renda e Alto Dinamismo,não
GO,5203104,BALIZA,Pessoa Fisica,Rural,Rural Pronaf,-,BB PRONAF CUSTEIO - AGRICULTOR FAMILIAR,Pessoa Fisica,Pequeno,Custeio isolado/ Comercialização,2,119629.26,FCO,2024,Média Renda e Alto Dinamismo,não
