Protocolo_S2iD,Nome_Municipio,Sigla_UF,regiao,Data_Registro,Data_Evento,Cod_Cobrade,tipologia,descricao_tipologia,grupo_de_desastre,Cod_IBGE_Mun,Setores Censitários,Status,DH_Descricao,DH_MORTOS,DH_FERIDOS,DH_ENFERMOS,DH_DESABRIGADOS,DH_DESALOJADOS,DH_DESAPARECIDOS,DH_AFETADOS_SECA_ESTIAGEM,DH_total_danos_humanos_diretos,DH_OUTROS AFETADOS,DM_Descricao,DM_Uni Habita Danificadas,DM_Uni Habita Destruidas,DM_Uni Habita Valor,DM_Inst Saúde Danificadas,DM_Inst Saúde Destruidas,DM_Inst Saúde Valor,DM_Inst Ensino Danificadas,DM_Inst Ensino Destruidas,DM_Inst Ensino Valor,DM_Inst Serviços Danificadas,DM_Inst Serviços Destruidas,DM_Inst Serviços Valor,DM_Inst Comuni Danificadas,DM_Inst Comuni Destruidas,DM_Inst Comuni Valor,DM_Obras de Infra Danificadas,DM_Obras de Infra Destruidas,DM_Obras de Infra Valor,DM_total_danos_materiais,DA_Descricao,DA_Polui/cont da água,DA_Polui/cont do ar,DA_Polui/cont do solo,DA_Dimi/exauri hídrico,DA_Incêndi parques/APA's/APP's,PEPL_Descricao,PEPL_Assis_méd e emergên(R$),PEPL_Abast de água pot(R$),PEPL_sist de esgotos sanit(R$),PEPL_Sis limp e rec lixo (R$),PEPL_Sis cont pragas (R$),PEPL_distrib energia (R$),PEPL_Telecomunicações (R$),PEPL_Tran loc/reg/l_curso (R$),PEPL_Distrib combustíveis(R$),PEPL_Segurança pública (R$),PEPL_Ensino (R$),PEPL_total_publico,PEPR_Descricao,PEPR_Agricultura (R$),PEPR_Pecuária (R$),PEPR_Indústria (R$),PEPR_Comércio (R$),PEPR_Serviços (R$),PEPR_total_privado,PE_PLePR
BA-D-2925006-14110-19950116,Planalto,BA,Nordeste,01/16/1995,01/16/1995,14110,4,Estiagem e Seca,Climatológico,2925006,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-D-4100202-12100-19950116,Adrianópolis,PR,Sul,01/16/1995,01/16/1995,12100,7,Inundações,Hidrológico,4100202,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-D-4107652-12100-19950116,Fazenda Rio Grande,PR,Sul,01/16/1995,01/16/1995,12100,7,Inundações,Hidrológico,4107652,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-D-4210605-12300-19950116,Massaranduba,SC,Sul,01/16/1995,01/16/1995,12300,1,Alagamentos,Hidrológico,4210605,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-D-4212700-12200-19950116,Petrolândia,SC,Sul,01/16/1995,01/16/1995,12200,2,Enxurradas,Hidrológico,4212700,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-D-4217907-12100-19950116,Tangará,SC,Sul,01/16/1995,01/16/1995,12100,7,Inundações,Hidrológico,4217907,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-R-4218301-12100-19950117,Três Barras,SC,Sul,01/17/1995,01/17/1995,12100,7,Inundações,Hidrológico,4218301,,Registro,,0,0,0,420,0,0,0,420,0,,85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2918506-14120-19950117,Jussara,BA,Nordeste,01/17/1995,01/17/1995,14120,4,Estiagem e Seca,Climatológico,2918506,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2919504-14120-19950117,Livramento de Nossa Senhora,BA,Nordeste,01/17/1995,01/17/1995,14120,4,Estiagem e Seca,Climatológico,2919504,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
MG-P-3100708-12200-19950117,Água Comprida,MG,Sudeste,01/17/1995,01/17/1995,12200,2,Enxurradas,Hidrológico,3100708,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-D-4118709-12200-19950117,Paulo Frontin,PR,Sul,01/17/1995,01/17/1995,12200,2,Enxurradas,Hidrológico,4118709,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-P-4101002-13213-19950117,Ampére,PR,Sul,01/17/1995,01/17/1995,13213,5,Granizo,Meteorológico,4101002,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
RS-P-4303558-13215-19950117,Camargo,RS,Sul,01/17/1995,01/17/1995,13215,12,Vendavais e Ciclones,Meteorológico,4303558,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
RS-P-4310504-13213-19950117,Iraí,RS,Sul,01/17/1995,01/17/1995,13213,5,Granizo,Meteorológico,4310504,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
RS-P-4311775-12200-19950117,Maquiné,RS,Sul,01/17/1995,01/17/1995,12200,2,Enxurradas,Hidrológico,4311775,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
RS-P-4319000-12200-19950117,São Marcos,RS,Sul,01/17/1995,01/17/1995,12200,2,Enxurradas,Hidrológico,4319000,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
RS-P-4319752-12200-19950117,São Vendelino,RS,Sul,01/17/1995,01/17/1995,12200,2,Enxurradas,Hidrológico,4319752,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SP-P-3520301-12100-19950117,Iguape,SP,Sudeste,01/17/1995,01/17/1995,12100,7,Inundações,Hidrológico,3520301,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-R-4207908-12200-19950118,Irineópolis,SC,Sul,01/18/1995,01/18/1995,12200,2,Enxurradas,Hidrológico,4207908,,Registro,,0,0,0,59,0,0,0,59,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-R-4203808-12200-19950118,Canoinhas,SC,Sul,01/18/1995,01/18/1995,12200,2,Enxurradas,Hidrológico,4203808,,Registro,,0,0,0,0,68,0,0,68,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2902906-14110-19950118,Barra do Choça,BA,Nordeste,01/18/1995,01/18/1995,14110,4,Estiagem e Seca,Climatológico,2902906,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2904407-14120-19950118,Brejolândia,BA,Nordeste,01/18/1995,01/18/1995,14120,4,Estiagem e Seca,Climatológico,2904407,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2912202-14110-19950118,Ibicoara,BA,Nordeste,01/18/1995,01/18/1995,14110,4,Estiagem e Seca,Climatológico,2912202,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2932457-14120-19950118,Umburanas,BA,Nordeste,01/18/1995,01/18/1995,14120,4,Estiagem e Seca,Climatológico,2932457,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-D-4210100-12100-19950118,Mafra,SC,Sul,01/18/1995,01/18/1995,12100,7,Inundações,Hidrológico,4210100,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2903508-14110-19950119,Belo Campo,BA,Nordeste,01/19/1995,01/19/1995,14110,4,Estiagem e Seca,Climatológico,2903508,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2906709-14110-19950119,Cândido Sales,BA,Nordeste,01/19/1995,01/19/1995,14110,4,Estiagem e Seca,Climatológico,2906709,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
PR-D-4100707-12200-19950119,Alto Piquiri,PR,Sul,01/19/1995,01/19/1995,12200,2,Enxurradas,Hidrológico,4100707,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2900603-14110-19950120,Aiquara,BA,Nordeste,01/20/1995,01/20/1995,14110,4,Estiagem e Seca,Climatológico,2900603,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2902807-14110-19950120,Barra da Estiva,BA,Nordeste,01/20/1995,01/20/1995,14110,4,Estiagem e Seca,Climatológico,2902807,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2903805-14110-19950120,Boa Vista do Tupim,BA,Nordeste,01/20/1995,01/20/1995,14110,4,Estiagem e Seca,Climatológico,2903805,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2911709-14110-19950120,Guanambi,BA,Nordeste,01/20/1995,01/20/1995,14110,4,Estiagem e Seca,Climatológico,2911709,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2917508-14110-19950120,Jacobina,BA,Nordeste,01/20/1995,01/20/1995,14110,4,Estiagem e Seca,Climatológico,2917508,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2921807-14110-19950120,Mortugaba,BA,Nordeste,01/20/1995,01/20/1995,14110,4,Estiagem e Seca,Climatológico,2921807,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2925105-14110-19950120,Poções,BA,Nordeste,01/20/1995,01/20/1995,14110,4,Estiagem e Seca,Climatológico,2925105,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-P-2924058-14110-19950120,Pé de Serra,BA,Nordeste,01/20/1995,01/20/1995,14110,4,Estiagem e Seca,Climatológico,2924058,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-R-4218707-12200-19950121,Tubarão,SC,Sul,01/21/1995,01/21/1995,12200,2,Enxurradas,Hidrológico,4218707,,Registro,,0,0,0,770,257,0,0,1027,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2901155-14110-19950123,América Dourada,BA,Nordeste,01/23/1995,01/23/1995,14110,4,Estiagem e Seca,Climatológico,2901155,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2903235-14110-19950123,Barro Alto,BA,Nordeste,01/23/1995,01/23/1995,14110,4,Estiagem e Seca,Climatológico,2903235,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2905206-14110-19950123,Caetité,BA,Nordeste,01/23/1995,01/23/1995,14110,4,Estiagem e Seca,Climatológico,2905206,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2910107-14120-19950123,Dom Basílio,BA,Nordeste,01/23/1995,01/23/1995,14120,4,Estiagem e Seca,Climatológico,2910107,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2912004-14110-19950123,Ibiassucê,BA,Nordeste,01/23/1995,01/23/1995,14110,4,Estiagem e Seca,Climatológico,2912004,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2912400-14110-19950123,Ibipeba,BA,Nordeste,01/23/1995,01/23/1995,14110,4,Estiagem e Seca,Climatológico,2912400,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2914604-14110-19950123,Irecê,BA,Nordeste,01/23/1995,01/23/1995,14110,4,Estiagem e Seca,Climatológico,2914604,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2915007-14120-19950123,Itaeté,BA,Nordeste,01/23/1995,01/23/1995,14120,4,Estiagem e Seca,Climatológico,2915007,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2918357-14110-19950123,João Dourado,BA,Nordeste,01/23/1995,01/23/1995,14110,4,Estiagem e Seca,Climatológico,2918357,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2918605-14120-19950123,Jussiape,BA,Nordeste,01/23/1995,01/23/1995,14120,4,Estiagem e Seca,Climatológico,2918605,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2920452-14120-19950123,Mansidão,BA,Nordeste,01/23/1995,01/23/1995,14120,4,Estiagem e Seca,Climatológico,2920452,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2925600-14120-19950123,Presidente Dutra,BA,Nordeste,01/23/1995,01/23/1995,14120,4,Estiagem e Seca,Climatológico,2925600,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2929255-14120-19950123,São Gabriel,BA,Nordeste,01/23/1995,01/23/1995,14120,4,Estiagem e Seca,Climatológico,2929255,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2932408-14110-19950123,Uibaí,BA,Nordeste,01/23/1995,01/23/1995,14110,4,Estiagem e Seca,Climatológico,2932408,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
RN-P-2411908-14110-19950123,São Francisco do Oeste,RN,Nordeste,01/23/1995,01/23/1995,14110,4,Estiagem e Seca,Climatológico,2411908,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2901205-14110-19950124,Anagé,BA,Nordeste,01/24/1995,01/24/1995,14110,4,Estiagem e Seca,Climatológico,2901205,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2906204-14110-19950124,Canarana,BA,Nordeste,01/24/1995,01/24/1995,14110,4,Estiagem e Seca,Climatológico,2906204,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2907608-14110-19950124,Central,BA,Nordeste,01/24/1995,01/24/1995,14110,4,Estiagem e Seca,Climatológico,2907608,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2913101-14110-19950124,Ibititá,BA,Nordeste,01/24/1995,01/24/1995,14110,4,Estiagem e Seca,Climatológico,2913101,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2915353-14110-19950124,Itaguaçu da Bahia,BA,Nordeste,01/24/1995,01/24/1995,14110,4,Estiagem e Seca,Climatológico,2915353,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2919157-14110-19950124,Lapão,BA,Nordeste,01/24/1995,01/24/1995,14110,4,Estiagem e Seca,Climatológico,2919157,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2926806-14120-19950124,Rio do Antônio,BA,Nordeste,01/24/1995,01/24/1995,14120,4,Estiagem e Seca,Climatológico,2926806,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2929800-14110-19950124,Saúde,BA,Nordeste,01/24/1995,01/24/1995,14110,4,Estiagem e Seca,Climatológico,2929800,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2930907-14120-19950124,Tabocas do Brejo Velho,BA,Nordeste,01/24/1995,01/24/1995,14120,4,Estiagem e Seca,Climatológico,2930907,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-P-2932002-14110-19950124,Uauá,BA,Nordeste,01/24/1995,01/24/1995,14110,4,Estiagem e Seca,Climatológico,2932002,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-R-4216305-12200-19950125,São João Batista,SC,Sul,01/25/1995,01/25/1995,12200,2,Enxurradas,Hidrológico,4216305,,Registro,,0,0,0,60,420,0,0,480,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2904605-14110-19950125,Brumado,BA,Nordeste,01/25/1995,01/25/1995,14110,4,Estiagem e Seca,Climatológico,2904605,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2905008-14110-19950125,Caculé,BA,Nordeste,01/25/1995,01/25/1995,14110,4,Estiagem e Seca,Climatológico,2905008,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2906600-14110-19950125,Candiba,BA,Nordeste,01/25/1995,01/25/1995,14110,4,Estiagem e Seca,Climatológico,2906600,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2907558-14110-19950125,Caturama,BA,Nordeste,01/25/1995,01/25/1995,14110,4,Estiagem e Seca,Climatológico,2907558,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2910701-14110-19950125,Euclides da Cunha,BA,Nordeste,01/25/1995,01/25/1995,14110,4,Estiagem e Seca,Climatológico,2910701,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2913705-14110-19950125,Inhambupe,BA,Nordeste,01/25/1995,01/25/1995,14110,4,Estiagem e Seca,Climatológico,2913705,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2928208-14110-19950125,Santana,BA,Nordeste,01/25/1995,01/25/1995,14110,4,Estiagem e Seca,Climatológico,2928208,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
SC-D-4210001-12200-19950125,Luiz Alves,SC,Sul,01/25/1995,01/25/1995,12200,2,Enxurradas,Hidrológico,4210001,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2900355-14110-19950126,Adustina,BA,Nordeste,01/26/1995,01/26/1995,14110,4,Estiagem e Seca,Climatológico,2900355,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
BA-D-2916708-14110-19950126,Itaquara,BA,Nordeste,01/26/1995,01/26/1995,14110,4,Estiagem e Seca,Climatológico,2916708,,Registro,,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0
